			F0	F0	F1	F1	GEN
W31	3.4693877551020407	17	4.973209294487369	3.619499683658814	24.936462041961537	2.4077477919116315	0.1622336594792059
W32	3.4693877551020407	17	5.125155860253497	3.7482309469402963	25.54848983517234	2.4806156268414528	0.19873808023728848
W33	3.4693877551020407	17	5.276887808385941	3.8771085034841373	26.160896034227477	2.5536157489516915	0.23591500197651305
W34	3.4693877551020407	17	5.428623518414374	4.006042621911985	26.773393223482767	2.626731785084652	0.273431967769066
W35	3.4693877551020407	17	5.58025472602311	4.1349807937962915	27.386039648747946	2.699961801029204	0.31111206223746235
W36	3.4693877551020407	17	5.731773252126102	4.263900904780401	27.998823024656666	2.7732996200938143	0.3488752158197603
W37	3.4693877551020407	17	5.883314352732226	4.392796534914723	28.611606663075058	2.8467338013320953	0.3866865728969398
W38	3.4693877551020407	17	6.034750169864393	4.521661834648293	29.224505887103106	2.9202631604152236	0.4245264605529541
W39	3.4693877551020407	17	6.186124194089873	4.650497639306935	29.837477309478224	2.9938799558233056	0.4623874501118766
W40	3.4693877551020407	17	6.337452301458601	4.77930537220034	30.45050439488255	3.067577822740298	0.500265458084255
W41	3.4693877551020407	17	6.488713127929054	4.908086186675336	31.063606281749685	3.141352259944017	0.5381579221370189
W42	3.4693877551020407	17	6.639930937512314	5.036842225399304	31.67675921207044	3.215197365439557	0.5760634713748617
W43	3.4693877551020407	17	6.791086523027047	5.165574770990583	32.2899806687297	3.289109362855202	0.6139808523994654
W44	3.4693877551020407	17	6.942210053596825	5.294285992081781	32.9032415019389	3.363082822261591	0.6519093514066664
W45	3.4693877551020407	17	7.093278515116741	5.422976848947135	33.516562971589416	3.437114884485094	0.6898480741924586
W46	3.4693877551020407	17	7.244314714678419	5.551649191384892	34.12992297336596	3.5112010223748475	0.7277964859849828
W47	3.4693877551020407	17	7.395322006850868	5.680304264863314	34.74331788043516	3.5853378956232573	0.7657540067890221
W48	3.4693877551020407	17	7.546285285213459	5.808942979484206	35.35676160400789	3.659523064198299	0.8037200278953456
W49	3.4693877551020407	17	7.697196792656658	5.937566201591456	35.97026115160076	3.7337541127789455	0.8416940306584603
W50	3.4693877551020407	17	7.848082072285558	6.066175302455584	36.58379193366327	3.8080275174515386	0.879675688148171
W51	3.4693877551020407	17	7.998952373492473	6.1947714378174625	37.19734291772389	3.8823403970767907	0.9176646354423089
W52	3.4693877551020407	17	8.149794605736668	6.323355177957428	37.8109262360105	3.9566910925713827	0.9556604316599261
W53	3.4693877551020407	17	8.300630177517107	6.451927598950734	38.42452124063503	4.0310767750983425	0.993662808565308
W54	3.4693877551020407	17	8.451426015709746	6.580488818032843	39.03815913047003	4.105496864604545	1.0316713025624435
W55	3.4693877551020407	17	8.602190828977003	6.709039625949134	39.65183138833786	4.179949265606325	1.0696856458907382
W56	3.4693877551020407	17	8.75292633520168	6.837580581289947	40.26553615761696	4.25443234388732	1.1077055599970396
W57	3.4693877551020407	17	8.90366419455316	6.966112929917292	40.8792430561591	4.328943175804455	1.1457308974181326
W58	3.4693877551020407	17	9.054369210012046	7.094636408492305	41.492985421384134	4.403481895891828	1.1837612744489878
W59	3.4693877551020407	17	9.205042147342724	7.223151510333886	42.10676234864388	4.478047141080056	1.2217964627379914
W60	3.4693877551020407	17	9.355719130706758	7.351659388669605	42.72053920758	4.5526361494321295	1.2598363688190068
W61	3.4693877551020407	17	9.506375823726456	7.4801599595823305	43.33433903981759	4.627248794710256	1.2978806990803224
W62	3.4693877551020407	17	9.656991278032374	7.608653166406313	43.94818169353231	4.701884896066234	1.3359291903550203
W63	3.4693877551020407	17	9.807609866478332	7.737140238179422	44.56202466737474	4.776541562173879	1.3739818068790277
W64	3.4693877551020407	17	9.958222264573873	7.865621312479233	45.17587671344726	4.85121823614127	1.4120383423638934
W65	3.4693877551020407	17	10.108794851836297	7.994096042462117	45.78976982253041	4.925915429112305	1.4500985281269407
W66	3.4693877551020407	17	10.259369095841866	8.122565512537294	46.403664255517334	5.0006305638802955	1.488162339880821
W67	3.4693877551020407	17	10.409931087826205	8.25102969709869	47.01757318252287	5.075363451174291	1.5262295873111207
W68	3.4693877551020407	17	10.560480858533877	8.379488836473225	47.631496464590406	5.1501133498284455	1.5643001323011498
W69	3.4693877551020407	17	10.711011965014396	8.50794310636467	48.24544015712869	5.224879760039734	1.602373826141914
W70	3.4693877551020407	17	10.861533224002482	8.636392813134641	48.85939573436886	5.299661726703378	1.640450569806624
W71	3.4693877551020407	17	11.012047382657775	8.764838249852541	49.47336047022337	5.374458471653055	1.6785302534000577
W72	3.4693877551020407	17	11.162534117717858	8.893279218261638	50.087353730371504	5.449270251915277	1.716612709407662
W73	3.4693877551020407	17	11.313030100628254	9.021716570267781	50.70134032714781	5.524095002280927	1.7546979318072924
W74	3.4693877551020407	17	11.463512641875546	9.15015008471523	51.31534189735888	5.598933097516178	1.7927857579255317
W75	3.4693877551020407	17	11.613987630245646	9.278579999269082	51.929352727114285	5.673783822021213	1.8308761071481066
W76	3.4693877551020407	17	11.76445658083155	9.407006490779048	52.54337129114887	5.748646637420298	1.8689688917941811
W77	3.4693877551020407	17	11.914900129965508	9.535429363172055	53.15741607793889	5.823521869466559	1.907063976333859
W78	3.4693877551020407	17	12.06533523286794	9.663849099593117	53.77147077843115	5.898408351719207	1.9451613222398987
W79	3.4693877551020407	17	12.215762950997803	9.79226578122561	54.38553431063531	5.973305699744719	1.9832608519691612
W80	3.4693877551020407	17	12.366194850683705	9.920679756423759	54.999595525302226	6.048213029414075	2.021362518204054
W81	3.4693877551020407	17	12.516617918432301	10.049090908645804	55.61366683741803	6.123130500357886	2.0594662168560824
W82	3.4693877551020407	17	12.667028415524086	10.177499280078742	56.22775178325269	6.198057909355937	2.0975718708325477
W83	3.4693877551020407	17	12.817431667239312	10.305905089485062	56.8418452014258	6.2729946838747335	2.135679427314815
W84	3.4693877551020407	17	12.967832960086792	10.434308473982718	57.455941972486855	6.347940341258292	2.1737888349558947
W85	3.4693877551020407	17	13.118213608254363	10.562709213998316	58.070059980459455	6.422895317572818	2.2118999916608844
W86	3.4693877551020407	17	13.268608145954	10.69110805172437	58.68416603364971	6.497857872870564	2.250012917864816
W87	3.4693877551020407	17	13.418974046194993	10.819504282429225	59.29830091096524	6.572829495758363	2.2881274637279136
W88	3.4693877551020407	17	13.569353577914914	10.947898755083978	59.912423990398125	6.647808177841638	2.326243669417075
W89	3.4693877551020407	17	13.719736558127329	11.076291254073757	60.52654495916859	6.722794197931624	2.364361460457956
W90	3.4693877551020407	17	13.87007028360654	11.204681093376283	61.14071453910681	6.79778926146234	2.402480677819508
W91	3.4693877551020407	17	14.020433226278234	11.333069612497056	61.754857183023226	6.872790079795712	2.4406014408189343
W92	3.4693877551020407	17	14.170762931053181	11.461455825419687	62.36903289851953	6.947798915034718	2.478723574660408
W93	3.4693877551020407	17	14.32111846675873	11.589840788422936	62.983184896605124	7.022813196395062	2.516847157233909
W94	3.4693877551020407	17	14.471468884942409	11.718224140560666	63.59734288069729	7.097833852864217	2.5549720847427357
W95	3.4693877551020407	17	14.621790926350124	11.846605300499425	64.21152917605873	7.17286186713772	2.59309826947872
W96	3.4693877551020407	17	14.772114593978628	11.974985016681151	64.82571492062507	7.247895661360588	2.631225735203129
W97	3.4693877551020407	17	14.922449550593825	12.103363494747171	65.43989078675014	7.32293468063086	2.669354463135475
W98	3.4693877551020407	17	15.072757903397445	12.231740103454632	66.05409318673962	7.397980305424566	2.7074843452805752
W99	3.4693877551020407	17	15.22307650548962	12.360115520346927	66.66828665518928	7.473030889815399	2.745615417926722
W0	3.673469387755102	18	0.2445442582574365	0.012964763357990324	6.288511706051582	0.24975557955462765	2.316954828962359e-13
W1	3.673469387755102	18	0.3620592751671544	0.04193913210942732	6.911891738904884	0.365752679510881	5.061741231214007e-13
W2	3.673469387755102	18	0.49807701349249106	0.10211113131100795	7.52070149642882	0.4594326741773879	1.079736508292155e-12
W3	3.673469387755102	18	0.646186666813751	0.19433746549843373	8.119778953279159	0.5323692096938435	1.946179948193864e-12
W4	3.673469387755102	18	0.8011348422981742	0.3075109056566249	8.713608299453576	0.5928480414184446	7.418904771593428e-12
W5	3.673469387755102	18	0.9591273612038675	0.4301433998724089	9.305584416588951	0.6487606917110667	1.2945947531161021e-11
W6	3.673469387755102	18	1.1182014370749533	0.5557830307524656	9.897422987550721	0.7043997696028477	4.003229666825245e-11
W7	3.673469387755102	18	1.2772854985519684	0.6817090997376479	10.489985412762838	0.7614653921718807	1.3798668675159628e-10
W8	3.673469387755102	18	1.4358557375012753	0.8069825228097728	11.083630005098934	0.8204105116868273	3.0131253681056507e-10
W9	3.673469387755102	18	1.593845749819784	0.9313844448451873	11.678314760787268	0.8811859824813164	1.0889082761986964e-09
W10	3.673469387755102	18	1.751088202251499	1.0549320298303984	12.274104230499367	0.943607185285393	2.7107981589363225e-09
W11	3.673469387755102	18	1.9076908068489262	1.1777317799949978	12.870831610810503	1.0074434190222903	8.221043533100774e-09
W12	3.673469387755102	18	2.063677268476399	1.2998960183239	13.468419182333532	1.0724879856770957	2.5001532779437118e-08
W13	3.673469387755102	18	2.2190983884453015	1.42152867130636	14.06677547491434	1.138560654704082	7.62824860814439e-08
W14	3.673469387755102	18	2.374004810949569	1.5427183005929193	14.66581790304893	1.2055099423535014	2.3026675571356474e-07
W15	3.673469387755102	18	2.528453212898467	1.6635389253483368	15.265464990175273	1.273209041772937	6.749459397639794e-07
W16	3.673469387755102	18	2.682467132598617	1.7840502924447577	15.865670925727676	1.3415543447059517	1.8932261971012873e-06
W17	3.673469387755102	18	2.8361095868818045	1.904302990020181	16.466358136982947	1.410457315697054	5.284800816097941e-06
W18	3.673469387755102	18	2.9893906340460847	2.0243380956274883	17.06750145900745	1.4798461305701074	1.4490843094231725e-05
W19	3.673469387755102	18	3.1424517918236026	2.1441967466219376	17.668958965274623	1.549652841830379	4.119221799215504e-05
W20	3.673469387755102	18	3.2952028792291483	2.2639133567434686	18.270808348263028	1.6198294345646729	0.00011229373800334048
W21	3.673469387755102	18	3.447732591719802	2.3835376834291666	18.872975202941852	1.690325399299491	0.00030146701560265966
W22	3.673469387755102	18	3.600068274947451	2.5031450495974497	19.475468640578814	1.7610983305282406	0.0007864904693727042
W23	3.673469387755102	18	3.752177438942111	2.6228675133389276	20.07840861446983	1.8321146877445693	0.001965738722199504
W24	3.673469387755102	18	3.9041882090944253	2.7429532119650575	20.6818724240598	1.9033433655516427	0.004669926453014128
W25	3.673469387755102	18	4.056166249496766	2.863795588472676	21.28614321264156	1.974775555056737	0.010331902574175522
W26	3.673469387755102	18	4.208113408124851	2.985891699162965	21.89167932954443	2.0464288609045385	0.02085756544713227
W27	3.673469387755102	18	4.3600646949314354	3.1096683803444702	22.498850481165636	2.1183275054871076	0.03792102848214775
W28	3.673469387755102	18	4.512151161656614	3.2352347422140366	23.107626951069	2.1904705297385765	0.06193675679411376
W29	3.673469387755102	18	4.664249184241886	3.362293047828867	23.71783039132039	2.2628375187586123	0.09173543734631767
W30	3.673469387755102	18	4.816338226594092	3.490354142839948	24.32900710273103	2.335389609091659	0.1254076035010776
W31	3.673469387755102	18	4.968368326841461	3.6189712687711157	24.94078580755681	2.4080979157384927	0.16125702165422567
W32	3.673469387755102	18	5.12035589373935	3.747848361870062	25.552881763896657	2.480943766721178	0.19818866219052278
W33	3.673469387755102	18	5.272178199750843	3.876816311770479	26.165265018052306	2.5539237973134896	0.2356101804796232
W34	3.673469387755102	18	5.423957689693548	4.005803129411835	26.777754938760523	2.6270247184034288	0.273256072715017
W35	3.673469387755102	18	5.5756402856933684	4.134772376475742	27.3903718418205	2.7002427148302997	0.31100297275621525
W36	3.673469387755102	18	5.727225856196664	4.263711396490116	28.0031031475806	2.7735707928681155	0.34880097491205253
W37	3.673469387755102	18	5.87877871194275	4.392618398382919	28.61588267549831	2.846998865018185	0.3866301029504766
W38	3.673469387755102	18	6.030244120613194	4.521491613309856	29.228759083248185	2.920522884734522	0.424480277463857
W39	3.673469387755102	18	6.181645424154734	4.6503332084058675	29.841708823701794	2.994135302398076	0.462347594403031
W40	3.673469387755102	18	6.332992568782143	4.779145377463861	30.45472142324008	3.067829676567421	0.5002298154147354
W41	3.673469387755102	18	6.484274978619967	4.907929821461637	31.06780603463961	3.1416010268329955	0.5381253748758078
W42	3.673469387755102	18	6.635509041137005	5.036688897077282	31.680946462591823	3.2154435360330185	0.5760333015152229
W43	3.673469387755102	18	6.786686040822677	5.165424146161345	32.2941503321615	3.2893530201970176	0.6139526464271666
W44	3.673469387755102	18	6.937822415540251	5.2941376610151725	32.90740152024579	3.363324460494894	0.6518827499966142
W45	3.673469387755102	18	7.088909456432347	5.422830685714903	33.52070776648288	3.43735443370498	0.6898228811614884
W46	3.673469387755102	18	7.239957217015825	5.5515048780817935	34.134059076677524	3.5114388924471545	0.7277724892667179
W47	3.673469387755102	18	7.390971178380394	5.680161615861102	34.74744981478716	3.5855743353262888	0.7657310460784831
W48	3.673469387755102	18	7.5419444039950285	5.808801871625007	35.36088616655568	3.659758087404435	0.8036980071922153
W49	3.673469387755102	18	7.692896524155517	5.9374271682626825	35.97434911737803	3.733986486200898	0.8416729994417067
W50	3.673469387755102	18	7.843775478886914	6.06603715970605	36.58788780892315	3.8082594200845037	0.8796553487546172
W51	3.673469387755102	18	7.994674532401909	6.194635074868071	37.201413267560724	3.8825701535423867	0.9176450840426026
W52	3.673469387755102	18	8.145516536427536	6.32321978667121	37.81499854897008	3.9569201244536956	0.9556414831588368
W53	3.673469387755102	18	8.296331268657198	6.451792773060172	38.42861506768681	4.031305927472361	0.9936443349297005
W54	3.673469387755102	18	8.44712852368191	6.580354949812594	39.042253240418155	4.105725241531916	1.03165335602464
W55	3.673469387755102	18	8.597896739974122	6.708906664114064	39.655923833968274	4.18017686190861	1.0696681974112978
W56	3.673469387755102	18	8.748652197435502	6.837448879104009	40.26961111585471	4.254658427229264	1.1076886411495863
W57	3.673469387755102	18	8.899379835144813	6.965981808540582	40.88332922529676	4.329169084067508	1.1457143654133197
W58	3.673469387755102	18	9.050081004407932	7.094505937373582	41.49707668492562	4.403707408649361	1.1837451286294989
W59	3.673469387755102	18	9.200754674253796	7.223021706321549	42.110854300384894	4.478272130487168	1.2217806966329723
W60	3.673469387755102	18	9.351422972637462	7.351530107174081	42.72464078653088	4.552860964184879	1.2598209309704294
